,Solar,startTime,endTime,totalRenewable,total,percentRenewable
24707,585.0,202210261100,202210261200,585.0,8290.0,7
24708,610.0,202210261200,202210261300,610.0,8312.0,7
24709,383.0,202210261300,202210261400,383.0,8159.0,5
24710,190.0,202210261400,202210261500,190.0,8179.0,2
24711,44.0,202210261500,202210261600,44.0,8199.0,1
24712,0.0,202210261600,202210261700,0.0,8236.0,0
24713,0.0,202210261700,202210261800,0.0,8122.0,0
24714,0.0,202210261800,202210261900,0.0,7858.0,0
24715,0.0,202210261900,202210262000,0.0,7674.0,0
24716,0.0,202210262000,202210262100,0.0,7324.0,0
24717,0.0,202210262100,202210262200,0.0,6941.0,0
24718,0.0,202210262200,202210262300,0.0,6921.0,0
24719,0.0,202210262300,202210270000,0.0,6228.0,0
24720,0.0,202210270000,202210270100,0.0,5891.0,0
24721,0.0,202210270100,202210270200,0.0,5899.0,0
24722,0.0,202210270200,202210270300,0.0,6513.0,0
24723,0.0,202210270300,202210270400,0.0,7226.0,0
24724,0.0,202210270400,202210270500,0.0,7642.0,0
24725,12.0,202210270500,202210270600,12.0,8338.0,0
24726,102.0,202210270600,202210270700,102.0,8372.0,1
24727,299.0,202210270700,202210270800,299.0,8116.0,4
24728,525.0,202210270800,202210270900,525.0,8066.0,7
24729,736.0,202210270900,202210271000,736.0,8200.0,9
24730,900.0,202210271000,202210271100,900.0,8274.0,11
24731,958.0,202210271100,202210271200,958.0,8372.0,11
24732,864.0,202210271200,202210271300,864.0,8273.0,10
24733,671.0,202210271300,202210271400,671.0,8108.0,8
24734,331.0,202210271400,202210271500,331.0,7873.0,4
24735,68.0,202210271500,202210271600,68.0,8227.0,1
24736,0.0,202210271600,202210271700,0.0,8612.0,0
24737,0.0,202210271700,202210271800,0.0,8199.0,0
24738,0.0,202210271800,202210271900,0.0,8067.0,0
24739,0.0,202210271900,202210272000,0.0,7414.0,0
24740,0.0,202210272000,202210272100,0.0,7108.0,0
24741,0.0,202210272100,202210272200,0.0,6914.0,0
24742,0.0,202210272200,202210272300,0.0,5937.0,0
24743,0.0,202210272300,202210280000,0.0,5409.0,0
24744,0.0,202210280000,202210280100,0.0,5283.0,0
24745,0.0,202210280100,202210280200,0.0,5120.0,0
24746,0.0,202210280200,202210280300,0.0,5626.0,0
24747,0.0,202210280300,202210280400,0.0,6519.0,0
24748,0.0,202210280400,202210280500,0.0,6648.0,0
24749,8.0,202210280500,202210280600,8.0,6968.0,0
24750,74.0,202210280600,202210280700,74.0,7098.0,1
24751,207.0,202210280700,202210280800,207.0,7030.0,3
24752,391.0,202210280800,202210280900,391.0,7045.0,6
24753,559.0,202210280900,202210281000,559.0,7056.0,8
24754,665.0,202210281000,202210281100,665.0,7119.0,9
24755,693.0,202210281100,202210281200,693.0,7044.0,10
24756,630.0,202210281200,202210281300,630.0,7035.0,9
24757,397.0,202210281300,202210281400,397.0,6947.0,6
24758,197.0,202210281400,202210281500,197.0,6907.0,3
24759,41.0,202210281500,202210281600,41.0,7126.0,1
24760,0.0,202210281600,202210281700,0.0,7287.0,0
24761,0.0,202210281700,202210281800,0.0,7574.0,0
24762,0.0,202210281800,202210281900,0.0,7329.0,0
24763,0.0,202210281900,202210282000,0.0,7000.0,0
24764,0.0,202210282000,202210282100,0.0,6925.0,0
24765,0.0,202210282100,202210282200,0.0,6807.0,0
24766,0.0,202210282200,202210282300,0.0,6340.0,0
24767,0.0,202210282300,202210290000,0.0,6270.0,0
24768,0.0,202210290000,202210290100,0.0,6232.0,0
24769,0.0,202210290100,202210290200,0.0,6214.0,0
24770,0.0,202210290200,202210290300,0.0,6195.0,0
24771,0.0,202210290300,202210290400,0.0,6278.0,0
24772,0.0,202210290400,202210290500,0.0,6264.0,0
24773,11.0,202210290500,202210290600,11.0,6478.0,0
24774,95.0,202210290600,202210290700,95.0,6810.0,1
24775,261.0,202210290700,202210290800,261.0,7076.0,4
24776,450.0,202210290800,202210290900,450.0,6879.0,7
24777,600.0,202210290900,202210291000,600.0,6106.0,10
24778,679.0,202210291000,202210291100,679.0,5855.0,12
24779,659.0,202210291100,202210291200,659.0,5865.0,11
24780,522.0,202210291200,202210291300,522.0,6030.0,9
24781,351.0,202210291300,202210291400,351.0,6461.0,5
24782,168.0,202210291400,202210291500,168.0,6601.0,3
24783,32.0,202210291500,202210291600,32.0,6667.0,0
24784,0.0,202210291600,202210291700,0.0,6814.0,0
24785,0.0,202210291700,202210291800,0.0,6762.0,0
24786,0.0,202210291800,202210291900,0.0,6622.0,0
24787,0.0,202210291900,202210292000,0.0,6727.0,0
24788,0.0,202210292000,202210292100,0.0,6565.0,0
24789,0.0,202210292100,202210292200,0.0,6467.0,0
24790,0.0,202210292200,202210292300,0.0,6254.0,0
24791,0.0,202210292300,202210300000,0.0,6250.0,0
24792,0.0,202210300000,202210300100,0.0,5893.0,0
24793,0.0,202210300100,202210300200,0.0,5589.0,0
24794,0.0,202210300200,202210300300,0.0,5650.0,0
24795,0.0,202210300300,202210300400,0.0,5800.0,0
24796,0.0,202210300400,202210300500,0.0,6376.0,0
24797,13.0,202210300500,202210300600,13.0,6501.0,0
24798,100.0,202210300600,202210300700,100.0,6602.0,2
24799,278.0,202210300700,202210300800,278.0,6770.0,4
24800,463.0,202210300800,202210300900,463.0,6938.0,7
24801,616.0,202210300900,202210301000,616.0,6981.0,9
24802,698.0,202210301000,202210301100,698.0,7063.0,10
24803,666.0,202210301100,202210301200,666.0,7013.0,9
24804,560.0,202210301200,202210301300,560.0,6900.0,8
24805,403.0,202210301300,202210301400,403.0,6742.0,6
24806,198.0,202210301400,202210301500,198.0,6560.0,3
24807,41.0,202210301500,202210301600,41.0,6689.0,1
24808,0.0,202210301600,202210301700,0.0,6775.0,0
24809,0.0,202210301700,202210301800,0.0,6961.0,0
24810,0.0,202210301800,202210301900,0.0,6891.0,0
24811,0.0,202210301900,202210302000,0.0,6799.0,0
24812,0.0,202210302000,202210302100,0.0,6719.0,0
24813,0.0,202210302100,202210302200,0.0,6522.0,0
24814,0.0,202210302200,202210302300,0.0,6453.0,0
24815,0.0,202210302300,202210310000,0.0,45.0,0
24816,0.0,202210310000,202210310100,0.0,43.0,0
24817,0.0,202210310100,202210310200,0.0,39.0,0
24818,0.0,202210310200,202210310300,0.0,34.0,0
24819,0.0,202210310300,202210310400,0.0,33.0,0
24820,0.0,202210310400,202210310500,0.0,26.0,0
24821,8.0,202210310500,202210310600,8.0,28.0,29
24822,92.0,202210310600,202210310700,92.0,106.0,87
24823,271.0,202210310700,202210310800,271.0,282.0,96
24824,458.0,202210310800,202210310900,458.0,467.0,98
24825,601.0,202210310900,202210311000,601.0,611.0,98
24826,695.0,202210311000,202210311100,695.0,701.0,99
24827,720.0,202210311100,202210311200,720.0,725.0,99
24828,669.0,202210311200,202210311300,669.0,675.0,99
24829,504.0,202210311300,202210311400,504.0,511.0,99
24830,236.0,202210311400,202210311500,236.0,248.0,95
24831,35.0,202210311500,202210311600,35.0,53.0,66
24832,0.0,202210311600,202210311700,0.0,25.0,0
24833,0.0,202210311700,202210311800,0.0,34.0,0
24834,0.0,202210311800,202210311900,0.0,42.0,0
24835,0.0,202210311900,202210312000,0.0,49.0,0
24836,0.0,202210312000,202210312100,0.0,54.0,0
24837,0.0,202210312100,202210312200,0.0,58.0,0
24838,0.0,202210312200,202210312300,0.0,65.0,0
24839,0.0,202210312300,202211010000,0.0,70.0,0
24840,0.0,202211010000,202211010100,0.0,71.0,0
24841,0.0,202211010100,202211010200,0.0,70.0,0
24842,0.0,202211010200,202211010300,0.0,68.0,0
24843,0.0,202211010300,202211010400,0.0,67.0,0
24844,0.0,202211010400,202211010500,0.0,70.0,0
24845,9.0,202211010500,202211010600,9.0,81.0,11
24846,49.0,202211010600,202211010700,49.0,124.0,40
24847,140.0,202211010700,202211010800,140.0,211.0,66
24848,250.0,202211010800,202211010900,250.0,321.0,78
24849,370.0,202211010900,202211011000,370.0,431.0,86
24850,442.0,202211011000,202211011100,442.0,503.0,88
24851,375.0,202211011100,202211011200,375.0,500.0,75
24852,279.0,202211011200,202211011300,279.0,437.0,64
24853,185.0,202211011300,202211011400,185.0,322.0,57
24854,85.0,202211011400,202211011500,85.0,192.0,44
24855,18.0,202211011500,202211011600,18.0,86.0,21
24856,0.0,202211011600,202211011700,0.0,49.0,0
24857,0.0,202211011700,202211011800,0.0,50.0,0
24858,0.0,202211011800,202211011900,0.0,52.0,0
24859,0.0,202211011900,202211012000,0.0,53.0,0
24860,0.0,202211012000,202211012100,0.0,50.0,0
24861,0.0,202211012100,202211012200,0.0,49.0,0
24862,0.0,202211012200,202211012300,0.0,50.0,0
24863,0.0,202211012300,202211020000,0.0,6361.0,0
24864,0.0,202211020000,202211020100,0.0,5264.0,0
24865,0.0,202211020100,202211020200,0.0,5147.0,0
24866,0.0,202211020200,202211020300,0.0,5210.0,0
24867,0.0,202211020300,202211020400,0.0,5565.0,0
24868,0.0,202211020400,202211020500,0.0,7096.0,0
24869,9.0,202211020500,202211020600,9.0,7583.0,0
24870,94.0,202211020600,202211020700,94.0,8319.0,1
24871,284.0,202211020700,202211020800,284.0,8397.0,3
24872,496.0,202211020800,202211020900,496.0,8364.0,6
24873,660.0,202211020900,202211021000,660.0,8332.0,8
24874,747.0,202211021000,202211021100,747.0,8275.0,9
24875,745.0,202211021100,202211021200,745.0,8369.0,9
24876,647.0,202211021200,202211021300,647.0,8327.0,8
24877,433.0,202211021300,202211021400,433.0,8225.0,5
24878,199.0,202211021400,202211021500,199.0,8360.0,2
24879,43.0,202211021500,202211021600,43.0,8085.0,1
24880,0.0,202211021600,202211021700,0.0,7976.0,0
24881,0.0,202211021700,202211021800,0.0,7840.0,0
24882,0.0,202211021800,202211021900,0.0,7806.0,0
24883,0.0,202211021900,202211022000,0.0,7763.0,0
24884,0.0,202211022000,202211022100,0.0,7879.0,0
24885,0.0,202211022100,202211022200,0.0,7226.0,0
24886,0.0,202211022200,202211022300,0.0,6850.0,0
24887,0.0,202211022300,202211030000,0.0,5732.0,0
24888,0.0,202211030000,202211030100,0.0,5678.0,0
24889,0.0,202211030100,202211030200,0.0,5536.0,0
24890,0.0,202211030200,202211030300,0.0,5717.0,0
24891,0.0,202211030300,202211030400,0.0,5886.0,0
24892,0.0,202211030400,202211030500,0.0,6890.0,0
24893,6.0,202211030500,202211030600,6.0,8143.0,0
24894,111.0,202211030600,202211030700,111.0,8798.0,1
24895,380.0,202211030700,202211030800,380.0,9378.0,4
24896,685.0,202211030800,202211030900,685.0,9460.0,7
24897,912.0,202211030900,202211031000,912.0,9389.0,10
24898,993.0,202211031000,202211031100,993.0,9395.0,11
24899,894.0,202211031100,202211031200,894.0,9319.0,10
24900,786.0,202211031200,202211031300,786.0,9174.0,9
24901,548.0,202211031300,202211031400,548.0,9127.0,6
24902,247.0,202211031400,202211031500,247.0,9178.0,3
24903,42.0,202211031500,202211031600,42.0,8910.0,0
24904,0.0,202211031600,202211031700,0.0,8835.0,0
24905,0.0,202211031700,202211031800,0.0,8675.0,0
24906,0.0,202211031800,202211031900,0.0,8788.0,0
24907,0.0,202211031900,202211032000,0.0,8583.0,0
24908,0.0,202211032000,202211032100,0.0,7845.0,0
24909,0.0,202211032100,202211032200,0.0,7572.0,0
24910,0.0,202211032200,202211032300,0.0,7493.0,0
24911,0.0,202211032300,202211040000,0.0,6216.0,0
24912,0.0,202211040000,202211040100,0.0,6071.0,0
24913,0.0,202211040100,202211040200,0.0,6038.0,0
24914,0.0,202211040200,202211040300,0.0,6126.0,0
24915,0.0,202211040300,202211040400,0.0,6395.0,0
24916,0.0,202211040400,202211040500,0.0,7429.0,0
24917,4.0,202211040500,202211040600,4.0,7910.0,0
24918,16.0,202211040600,202211040700,16.0,8647.0,0
24919,37.0,202211040700,202211040800,37.0,9007.0,0
24920,59.0,202211040800,202211040900,59.0,8890.0,1
24921,72.0,202211040900,202211041000,72.0,8880.0,1
24922,78.0,202211041000,202211041100,78.0,8809.0,1
24923,70.0,202211041100,202211041200,70.0,8796.0,1
24924,55.0,202211041200,202211041300,55.0,8751.0,1
24925,36.0,202211041300,202211041400,36.0,8764.0,0
24926,18.0,202211041400,202211041500,18.0,8676.0,0
24927,6.0,202211041500,202211041600,6.0,8726.0,0
24928,0.0,202211041600,202211041700,0.0,9092.0,0
24929,0.0,202211041700,202211041800,0.0,9154.0,0
24930,0.0,202211041800,202211041900,0.0,8786.0,0
24931,0.0,202211041900,202211042000,0.0,8714.0,0
24932,0.0,202211042000,202211042100,0.0,8050.0,0
24933,0.0,202211042100,202211042200,0.0,7823.0,0
24934,0.0,202211042200,202211042300,0.0,7779.0,0
24935,0.0,202211042300,202211050000,0.0,7349.0,0
24936,0.0,202211050000,202211050100,0.0,7338.0,0
24937,0.0,202211050100,202211050200,0.0,7278.0,0
24938,0.0,202211050200,202211050300,0.0,7253.0,0
24939,0.0,202211050300,202211050400,0.0,7260.0,0
24940,0.0,202211050400,202211050500,0.0,7295.0,0
24941,5.0,202211050500,202211050600,5.0,7420.0,0
24942,50.0,202211050600,202211050700,50.0,7589.0,1
24943,166.0,202211050700,202211050800,166.0,7844.0,2
24944,282.0,202211050800,202211050900,282.0,7851.0,4
24945,359.0,202211050900,202211051000,359.0,7876.0,5
24946,368.0,202211051000,202211051100,368.0,7843.0,5
24947,376.0,202211051100,202211051200,376.0,7790.0,5
24948,397.0,202211051200,202211051300,397.0,7736.0,5
24949,250.0,202211051300,202211051400,250.0,7641.0,3
24950,112.0,202211051400,202211051500,112.0,7544.0,1
24951,20.0,202211051500,202211051600,20.0,7505.0,0
24952,0.0,202211051600,202211051700,0.0,8037.0,0
24953,0.0,202211051700,202211051800,0.0,7842.0,0
24954,0.0,202211051800,202211051900,0.0,7639.0,0
24955,0.0,202211051900,202211052000,0.0,7502.0,0
24956,0.0,202211052000,202211052100,0.0,7374.0,0
24957,0.0,202211052100,202211052200,0.0,7360.0,0
24958,0.0,202211052200,202211052300,0.0,7070.0,0
24959,0.0,202211052300,202211060000,0.0,6550.0,0
24960,0.0,202211060000,202211060100,0.0,6097.0,0
24961,0.0,202211060100,202211060200,0.0,5374.0,0
24962,0.0,202211060200,202211060300,0.0,5377.0,0
24963,0.0,202211060300,202211060400,0.0,5379.0,0
24964,0.0,202211060400,202211060500,0.0,5398.0,0
24965,5.0,202211060500,202211060600,5.0,5411.0,0
24966,87.0,202211060600,202211060700,87.0,6147.0,1
24967,272.0,202211060700,202211060800,272.0,6946.0,4
24968,506.0,202211060800,202211060900,506.0,7239.0,7
24969,690.0,202211060900,202211061000,690.0,7497.0,9
24970,803.0,202211061000,202211061100,803.0,7582.0,11
24971,827.0,202211061100,202211061200,827.0,7610.0,11
24972,749.0,202211061200,202211061300,749.0,7517.0,10
24973,501.0,202211061300,202211061400,501.0,7340.0,7
24974,219.0,202211061400,202211061500,219.0,7066.0,3
24975,35.0,202211061500,202211061600,35.0,6912.0,1
24976,0.0,202211061600,202211061700,0.0,7074.0,0
24977,0.0,202211061700,202211061800,0.0,7086.0,0
24978,0.0,202211061800,202211061900,0.0,7225.0,0
24979,0.0,202211061900,202211062000,0.0,7056.0,0
24980,0.0,202211062000,202211062100,0.0,6916.0,0
24981,0.0,202211062100,202211062200,0.0,6563.0,0
24982,0.0,202211062200,202211062300,0.0,6725.0,0
24983,0.0,202211062300,202211070000,0.0,6554.0,0
24984,0.0,202211070000,202211070100,0.0,6077.0,0
24985,0.0,202211070100,202211070200,0.0,5852.0,0
24986,0.0,202211070200,202211070300,0.0,5859.0,0
24987,0.0,202211070300,202211070400,0.0,6368.0,0
24988,0.0,202211070400,202211070500,0.0,6742.0,0
24989,5.0,202211070500,202211070600,5.0,7347.0,0
24990,76.0,202211070600,202211070700,76.0,7785.0,1
24991,260.0,202211070700,202211070800,260.0,8358.0,3
24992,497.0,202211070800,202211070900,497.0,8403.0,6
24993,660.0,202211070900,202211071000,660.0,8397.0,8
24994,706.0,202211071000,202211071100,706.0,8426.0,8
24995,656.0,202211071100,202211071200,656.0,8181.0,8
24996,523.0,202211071200,202211071300,523.0,8086.0,6
24997,397.0,202211071300,202211071400,397.0,8043.0,5
24998,178.0,202211071400,202211071500,178.0,7890.0,2
24999,37.0,202211071500,202211071600,37.0,8093.0,0
25000,0.0,202211071600,202211071700,0.0,8466.0,0
25001,0.0,202211071700,202211071800,0.0,8309.0,0
25002,0.0,202211071800,202211071900,0.0,7940.0,0
25003,0.0,202211071900,202211072000,0.0,7619.0,0
25004,0.0,202211072000,202211072100,0.0,7450.0,0
25005,0.0,202211072100,202211072200,0.0,7436.0,0
25006,0.0,202211072200,202211072300,0.0,7228.0,0
25007,0.0,202211072300,202211080000,0.0,7578.0,0
25008,0.0,202211080000,202211080100,0.0,6856.0,0
25009,0.0,202211080100,202211080200,0.0,6478.0,0
25010,0.0,202211080200,202211080300,0.0,6501.0,0
25011,0.0,202211080300,202211080400,0.0,6501.0,0
25012,0.0,202211080400,202211080500,0.0,7895.0,0
25013,6.0,202211080500,202211080600,6.0,8297.0,0
25014,111.0,202211080600,202211080700,111.0,8862.0,1
25015,360.0,202211080700,202211080800,360.0,9270.0,4
25016,630.0,202211080800,202211080900,630.0,9393.0,7
25017,825.0,202211080900,202211081000,825.0,9402.0,9
25018,921.0,202211081000,202211081100,921.0,9378.0,10
25019,947.0,202211081100,202211081200,947.0,9440.0,10
25020,805.0,202211081200,202211081300,805.0,9385.0,9
25021,514.0,202211081300,202211081400,514.0,9199.0,6
25022,205.0,202211081400,202211081500,205.0,9075.0,2
25023,32.0,202211081500,202211081600,32.0,8987.0,0
25024,0.0,202211081600,202211081700,0.0,9128.0,0
25025,0.0,202211081700,202211081800,0.0,9051.0,0
25026,0.0,202211081800,202211081900,0.0,9218.0,0
25027,0.0,202211081900,202211082000,0.0,8846.0,0
25028,0.0,202211082000,202211082100,0.0,8666.0,0
25029,0.0,202211082100,202211082200,0.0,8072.0,0
25030,0.0,202211082200,202211082300,0.0,7898.0,0
25031,0.0,202211082300,202211090000,0.0,7781.0,0
25032,0.0,202211090000,202211090100,0.0,7301.0,0
25033,0.0,202211090100,202211090200,0.0,6806.0,0
25034,0.0,202211090200,202211090300,0.0,6739.0,0
25035,0.0,202211090300,202211090400,0.0,7420.0,0
25036,0.0,202211090400,202211090500,0.0,7991.0,0
25037,0.0,202211090500,202211090600,0.0,8074.0,0
25038,42.0,202211090600,202211090700,42.0,8593.0,0
25039,153.0,202211090700,202211090800,153.0,8728.0,2
25040,289.0,202211090800,202211090900,289.0,8565.0,3
25041,414.0,202211090900,202211091000,414.0,8452.0,5
25042,454.0,202211091000,202211091100,454.0,8507.0,5
25043,413.0,202211091100,202211091200,413.0,8440.0,5
25044,299.0,202211091200,202211091300,299.0,8366.0,4
25045,218.0,202211091300,202211091400,218.0,8342.0,3
25046,100.0,202211091400,202211091500,100.0,8343.0,1
25047,23.0,202211091500,202211091600,23.0,8381.0,0
25048,0.0,202211091600,202211091700,0.0,8529.0,0
25049,0.0,202211091700,202211091800,0.0,8705.0,0
25050,0.0,202211091800,202211091900,0.0,8777.0,0
25051,0.0,202211091900,202211092000,0.0,8438.0,0
25052,0.0,202211092000,202211092100,0.0,8190.0,0
25053,0.0,202211092100,202211092200,0.0,8031.0,0
25054,0.0,202211092200,202211092300,0.0,7990.0,0
25055,0.0,202211092300,202211100000,0.0,6838.0,0
25056,0.0,202211100000,202211100100,0.0,6584.0,0
25057,0.0,202211100100,202211100200,0.0,6410.0,0
25058,0.0,202211100200,202211100300,0.0,6415.0,0
25059,0.0,202211100300,202211100400,0.0,6683.0,0
25060,0.0,202211100400,202211100500,0.0,7296.0,0
25061,0.0,202211100500,202211100600,0.0,8047.0,0
25062,36.0,202211100600,202211100700,36.0,8582.0,0
25063,169.0,202211100700,202211100800,169.0,8705.0,2
25064,324.0,202211100800,202211100900,324.0,8647.0,4
25065,442.0,202211100900,202211101000,442.0,8512.0,5
25066,509.0,202211101000,202211101100,509.0,8555.0,6
25067,613.0,202211101100,202211101200,613.0,8618.0,7
25068,544.0,202211101200,202211101300,544.0,8546.0,6
25069,413.0,202211101300,202211101400,413.0,8414.0,5
25070,177.0,202211101400,202211101500,177.0,8196.0,2
25071,31.0,202211101500,202211101600,31.0,8267.0,0
25072,0.0,202211101600,202211101700,0.0,8242.0,0
25073,0.0,202211101700,202211101800,0.0,8209.0,0
25074,0.0,202211101800,202211101900,0.0,8259.0,0
25075,0.0,202211101900,202211102000,0.0,8104.0,0
25076,0.0,202211102000,202211102100,0.0,7889.0,0
25077,0.0,202211102100,202211102200,0.0,7904.0,0
25078,0.0,202211102200,202211102300,0.0,7612.0,0
25079,0.0,202211102300,202211110000,0.0,7169.0,0
25080,0.0,202211110000,202211110100,0.0,6833.0,0
25081,0.0,202211110100,202211110200,0.0,6338.0,0
25082,0.0,202211110200,202211110300,0.0,6430.0,0
25083,0.0,202211110300,202211110400,0.0,7020.0,0
25084,0.0,202211110400,202211110500,0.0,7793.0,0
25085,0.0,202211110500,202211110600,0.0,8051.0,0
25086,42.0,202211110600,202211110700,42.0,8518.0,0
25087,177.0,202211110700,202211110800,177.0,8707.0,2
25088,344.0,202211110800,202211110900,344.0,8541.0,4
25089,526.0,202211110900,202211111000,526.0,8462.0,6
25090,645.0,202211111000,202211111100,645.0,8593.0,8
25091,661.0,202211111100,202211111200,661.0,8544.0,8
25092,425.0,202211111200,202211111300,425.0,8310.0,5
25093,355.0,202211111300,202211111400,355.0,8267.0,4
25094,168.0,202211111400,202211111500,168.0,8214.0,2
25095,33.0,202211111500,202211111600,33.0,8300.0,0
25096,0.0,202211111600,202211111700,0.0,8235.0,0
25097,0.0,202211111700,202211111800,0.0,8280.0,0
25098,0.0,202211111800,202211111900,0.0,8154.0,0
25099,0.0,202211111900,202211112000,0.0,8017.0,0
25100,0.0,202211112000,202211112100,0.0,7888.0,0
25101,0.0,202211112100,202211112200,0.0,7855.0,0
25102,0.0,202211112200,202211112300,0.0,7808.0,0
25103,0.0,202211112300,202211120000,0.0,7398.0,0
25104,0.0,202211120000,202211120100,0.0,7276.0,0
25105,0.0,202211120100,202211120200,0.0,7258.0,0
25106,0.0,202211120200,202211120300,0.0,6196.0,0
25107,0.0,202211120300,202211120400,0.0,6203.0,0
25108,0.0,202211120400,202211120500,0.0,7270.0,0
25109,0.0,202211120500,202211120600,0.0,7328.0,0
25110,50.0,202211120600,202211120700,50.0,7405.0,1
25111,229.0,202211120700,202211120800,229.0,7732.0,3
25112,460.0,202211120800,202211120900,460.0,7881.0,6
25113,663.0,202211120900,202211121000,663.0,7990.0,8
25114,781.0,202211121000,202211121100,781.0,8075.0,10
25115,749.0,202211121100,202211121200,749.0,8030.0,9
25116,599.0,202211121200,202211121300,599.0,7965.0,8
25117,404.0,202211121300,202211121400,404.0,7867.0,5
25118,168.0,202211121400,202211121500,168.0,8154.0,2
25119,20.0,202211121500,202211121600,20.0,8552.0,0
25120,0.0,202211121600,202211121700,0.0,8566.0,0
25121,0.0,202211121700,202211121800,0.0,8615.0,0
25122,0.0,202211121800,202211121900,0.0,8509.0,0
25123,0.0,202211121900,202211122000,0.0,8110.0,0
25124,0.0,202211122000,202211122100,0.0,8065.0,0
25125,0.0,202211122100,202211122200,0.0,7989.0,0
25126,0.0,202211122200,202211122300,0.0,7318.0,0
25127,0.0,202211122300,202211130000,0.0,7365.0,0
25128,0.0,202211130000,202211130100,0.0,7049.0,0
25129,0.0,202211130100,202211130200,0.0,6503.0,0
25130,0.0,202211130200,202211130300,0.0,6271.0,0
25131,0.0,202211130300,202211130400,0.0,6308.0,0
25132,0.0,202211130400,202211130500,0.0,6333.0,0
25133,0.0,202211130500,202211130600,0.0,6344.0,0
25134,35.0,202211130600,202211130700,35.0,6912.0,1
25135,153.0,202211130700,202211130800,153.0,7669.0,2
25136,297.0,202211130800,202211130900,297.0,7712.0,4
25137,435.0,202211130900,202211131000,435.0,7830.0,6
25138,538.0,202211131000,202211131100,538.0,7922.0,7
25139,568.0,202211131100,202211131200,568.0,7933.0,7
25140,546.0,202211131200,202211131300,546.0,7920.0,7
25141,431.0,202211131300,202211131400,431.0,7843.0,5
25142,172.0,202211131400,202211131500,172.0,7660.0,2
25143,22.0,202211131500,202211131600,22.0,7636.0,0
25144,0.0,202211131600,202211131700,0.0,7878.0,0
25145,0.0,202211131700,202211131800,0.0,7908.0,0
25146,0.0,202211131800,202211131900,0.0,7900.0,0
25147,0.0,202211131900,202211132000,0.0,7693.0,0
25148,0.0,202211132000,202211132100,0.0,7631.0,0
25149,0.0,202211132100,202211132200,0.0,7530.0,0
25150,0.0,202211132200,202211132300,0.0,7489.0,0
25151,0.0,202211132300,202211140000,0.0,6822.0,0
25152,0.0,202211140000,202211140100,0.0,6194.0,0
25153,0.0,202211140100,202211140200,0.0,6214.0,0
25154,0.0,202211140200,202211140300,0.0,6097.0,0
25155,0.0,202211140300,202211140400,0.0,6662.0,0
25156,0.0,202211140400,202211140500,0.0,7616.0,0
25157,0.0,202211140500,202211140600,0.0,8286.0,0
25158,47.0,202211140600,202211140700,47.0,9081.0,1
25159,226.0,202211140700,202211140800,226.0,9428.0,2
25160,443.0,202211140800,202211140900,443.0,9552.0,5
25161,637.0,202211140900,202211141000,637.0,9501.0,7
25162,762.0,202211141000,202211141100,762.0,9572.0,8
25163,808.0,202211141100,202211141200,808.0,9713.0,8
25164,699.0,202211141200,202211141300,699.0,9569.0,7
25165,494.0,202211141300,202211141400,494.0,9358.0,5
25166,180.0,202211141400,202211141500,180.0,9313.0,2
25167,19.0,202211141500,202211141600,19.0,9242.0,0
25168,0.0,202211141600,202211141700,0.0,9308.0,0
25169,0.0,202211141700,202211141800,0.0,9417.0,0
25170,0.0,202211141800,202211141900,0.0,9262.0,0
25171,0.0,202211141900,202211142000,0.0,8874.0,0
25172,0.0,202211142000,202211142100,0.0,8227.0,0
25173,0.0,202211142100,202211142200,0.0,8167.0,0
25174,0.0,202211142200,202211142300,0.0,7880.0,0
25175,0.0,202211142300,202211150000,0.0,6749.0,0
25176,0.0,202211150000,202211150100,0.0,6716.0,0
25177,0.0,202211150100,202211150200,0.0,6622.0,0
25178,0.0,202211150200,202211150300,0.0,6522.0,0
25179,0.0,202211150300,202211150400,0.0,6667.0,0
25180,0.0,202211150400,202211150500,0.0,7318.0,0
25181,0.0,202211150500,202211150600,0.0,8099.0,0
25182,21.0,202211150600,202211150700,21.0,8593.0,0
25183,103.0,202211150700,202211150800,103.0,8827.0,1
25184,200.0,202211150800,202211150900,200.0,8776.0,2
25185,268.0,202211150900,202211151000,268.0,8696.0,3
25186,299.0,202211151000,202211151100,299.0,8623.0,3
25187,283.0,202211151100,202211151200,283.0,8511.0,3
25188,220.0,202211151200,202211151300,220.0,8439.0,3
25189,102.0,202211151300,202211151400,102.0,8343.0,1
25190,45.0,202211151400,202211151500,45.0,8483.0,1
25191,9.0,202211151500,202211151600,9.0,8618.0,0
25192,0.0,202211151600,202211151700,0.0,8581.0,0
25193,0.0,202211151700,202211151800,0.0,8380.0,0
25194,0.0,202211151800,202211151900,0.0,8588.0,0
25195,0.0,202211151900,202211152000,0.0,8358.0,0
25196,0.0,202211152000,202211152100,0.0,8045.0,0
25197,0.0,202211152100,202211152200,0.0,7806.0,0
25198,0.0,202211152200,202211152300,0.0,7594.0,0
25199,0.0,202211152300,202211160000,0.0,7152.0,0
25200,0.0,202211160000,202211160100,0.0,6589.0,0
25201,0.0,202211160100,202211160200,0.0,6622.0,0
25202,0.0,202211160200,202211160300,0.0,6647.0,0
25203,0.0,202211160300,202211160400,0.0,6908.0,0
25204,0.0,202211160400,202211160500,0.0,7736.0,0
25205,0.0,202211160500,202211160600,0.0,8507.0,0
25206,7.0,202211160600,202211160700,7.0,8848.0,0
